toplevel,item,article,block
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e700
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e706
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e725
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e731
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e743
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e749
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e752
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e685,ta-l4d17q2-Qd1e758
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e100,ta-l4d17q2-d1e105
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e122
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e128
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e131
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e134
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e138
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e141
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e144
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e147
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e156
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e159
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e162
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e165
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e169
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e172
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e181
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e184
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e187
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e190
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e194
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e204
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e251
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e257
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e260
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e264
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e267
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e270
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e273
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e276
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e285
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e288
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e291
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e294
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e298
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e307
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e310
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e313
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-d1e316
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Dd1e117
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Dd1e151
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Dd1e176
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Dd1e199
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Dd1e280
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Dd1e302
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e124
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e206
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e209
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e212
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e215
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e218
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e222
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e225
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e228
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e231
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e234
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e237
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e241
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e244
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e247
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e109,ta-l4d17q2-Qd1e253
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e334
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e340
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e343
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e352
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e355
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e358
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e367
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e370
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e373
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e376
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e380
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e383
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e393
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e396
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e399
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e408
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e414
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e417
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e426
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e429
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e432
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e435
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e439
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e448
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e451
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e454
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e463
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e466
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e469
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e478
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e481
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e484
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e487
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e491
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e501
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e504
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e507
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e516
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e519
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e525
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e534
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e537
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e540
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-d1e543
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e329
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e347
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e362
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e388
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e403
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e421
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e443
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e458
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e473
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e496
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e511
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Dd1e529
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Qd1e336
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Qd1e410
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e321,ta-l4d17q2-Qd1e521
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e874
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e877
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e880
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e883
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e890
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e899
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e902
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e905
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e908
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e912
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e924
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e927
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e930
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e940
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e943
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e946
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e949
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e958
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e961
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e964
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e970
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e979
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e982
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-d1e985
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Dd1e869
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Dd1e894
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Dd1e919
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Dd1e935
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Dd1e953
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Dd1e974
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Qd1e885
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Qd1e914
aquinasscriptum,ta-l4d17q2,ta-l4d17q2-Dd1e861,ta-l4d17q2-Qd1e966
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e130
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e126
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e136
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-Qd1e132
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e117
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e123
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e142
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e145
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e148
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e154
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e158
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e161
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e164
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e167
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e170
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-d1e173
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-Qd1e138
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-Qd1e119
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e109,ta-l4d33q3-Qd1e150
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e100,ta-l4d33q3-d1e105
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e185
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e188
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e194
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e198
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e201
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e204
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e207
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e210
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e213
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e220
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e226
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e229
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e232
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e235
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e238
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e242
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e245
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e248
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e251
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-d1e254
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-Qd1e190
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-Qd1e215
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e177,ta-l4d33q3-Qd1e222
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e266
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e275
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e281
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e285
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e288
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e291
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e297
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e300
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e303
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e307
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e310
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e313
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-d1e316
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-Qd1e268
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-Qd1e271
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-Qd1e277
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e258,ta-l4d33q3-Qd1e293
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-d1e326
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e327
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e330
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e333
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e336
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e339
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e342
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e346
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e349
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e352
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e355
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e358
aquinasscriptum,ta-l4d33q3,ta-l4d33q3-Dd1e321,ta-l4d33q3-Qd1e361
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e729
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e726
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e739
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e731
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e734
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e720
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e714
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e723
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e695
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e698
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e704
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e708
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e745
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e751
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e754
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e760
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e763
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e767
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e770
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e773
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e776
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e779
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-d1e782
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e741
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qoiiess
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e716
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e700
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e710
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e747
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e687,ta-l4d49q2-Qd1e756
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e117
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e129
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e132
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e136
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e145
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e151
aquinasscriptum,ta-l4d49q2,ta-l4d49q2-Dd1e109,ta-l4d49q2-d1e154
